post_id	post_author	comment_id	comment_author	reply_to_id	time	score_total	score_up	score_down	parent_author	depth	children_number
175313	alexzeynikov	6090843	ToSHiC	0	 3 апреля 2013 в 17:00	5	5	0	alexzeynikov	1	4
175313	alexzeynikov	6091059	space_monkey	6090843	 3 апреля 2013 в 17:46	0	0	0	ToSHiC	2	1
175313	alexzeynikov	6091067	ToSHiC	6091059	 3 апреля 2013 в 17:50	0	0	0	space_monkey	3	2
175313	alexzeynikov	6091115	psman	6091067	 3 апреля 2013 в 17:57	0	0	0	ToSHiC	4	1
175313	alexzeynikov	6091183	ToSHiC	6091115	 3 апреля 2013 в 18:14	0	0	0	psman	5	1
175313	alexzeynikov	6091203	psman	6091183	 3 апреля 2013 в 18:19	0	0	0	ToSHiC	6	1
175313	alexzeynikov	6091261	ToSHiC	6091203	 3 апреля 2013 в 18:31	0	0	0	psman	7	1
175313	alexzeynikov	6091383	psman	6091261	 3 апреля 2013 в 18:54	0	0	0	ToSHiC	8	0
175313	alexzeynikov	6091117	space_monkey	6091067	 3 апреля 2013 в 17:57	0	0	0	ToSHiC	4	2
175313	alexzeynikov	6091309	alexzeynikov	6091117	 3 апреля 2013 в 18:38	0	0	0	space_monkey	5	0
175313	alexzeynikov	6094699	Lestat_UA	6091117	 4 апреля 2013 в 13:03	0	0	0	space_monkey	5	0
175313	alexzeynikov	6091083	psman	6090843	 3 апреля 2013 в 17:53	1	1	0	ToSHiC	2	2
175313	alexzeynikov	6091181	esc	6091083	notime	0	0	0	psman	3	1
175313	alexzeynikov	6091207	psman	6091181	notime	0	0	0	esc	4	1
175313	alexzeynikov	6091223	esc	6091207	 3 апреля 2013 в 18:24	0	0	0	psman	5	1
175313	alexzeynikov	6091385	psman	6091223	 3 апреля 2013 в 18:55	0	0	0	esc	6	1
175313	alexzeynikov	6091397	esc	6091385	 3 апреля 2013 в 18:57	0	0	0	psman	7	1
175313	alexzeynikov	6091405	psman	6091397	 3 апреля 2013 в 18:59	0	0	0	esc	8	1
175313	alexzeynikov	6091429	esc	6091405	notime	0	0	0	psman	9	1
175313	alexzeynikov	6091439	psman	6091429	 3 апреля 2013 в 19:08	0	0	0	esc	10	2
175313	alexzeynikov	6091477	esc	6091439	 3 апреля 2013 в 19:14	0	0	0	psman	11	1
175313	alexzeynikov	6091737	develop7	6091477	notime	0	0	0	esc	12	1
175313	alexzeynikov	6091757	esc	6091737	 3 апреля 2013 в 20:25	1	0	1	develop7	13	0
175313	alexzeynikov	6091545	esc	6091439	notime	0	0	0	psman	11	1
175313	alexzeynikov	6093613	0000168	6091545	 4 апреля 2013 в 09:51	0	0	0	esc	12	2
175313	alexzeynikov	6094299	esc	6093613	 4 апреля 2013 в 11:44	0	0	0	0000168	13	0
175313	alexzeynikov	6095769	evans2094	6093613	 4 апреля 2013 в 16:24	0	0	0	0000168	13	0
175313	alexzeynikov	6091235	alexzeynikov	6091083	 3 апреля 2013 в 18:26	0	0	0	psman	3	2
175313	alexzeynikov	6091373	psman	6091235	 3 апреля 2013 в 18:52	0	0	0	alexzeynikov	4	0
175313	alexzeynikov	6091387	psman	6091235	 3 апреля 2013 в 18:56	0	0	0	alexzeynikov	4	0
175313	alexzeynikov	6091215	alexzeynikov	6090843	 3 апреля 2013 в 18:22	0	0	0	ToSHiC	2	1
175313	alexzeynikov	6091253	ToSHiC	6091215	 3 апреля 2013 в 18:30	0	0	0	alexzeynikov	3	1
175313	alexzeynikov	6091287	alexzeynikov	6091253	 3 апреля 2013 в 18:35	2	2	0	ToSHiC	4	1
175313	alexzeynikov	6091303	ToSHiC	6091287	 3 апреля 2013 в 18:37	0	0	0	alexzeynikov	5	1
175313	alexzeynikov	6091367	alexzeynikov	6091303	 3 апреля 2013 в 18:50	1	1	0	ToSHiC	6	0
175313	alexzeynikov	6095603	agentapple	6090843	 4 апреля 2013 в 15:55	0	0	0	ToSHiC	2	0
175313	alexzeynikov	6090985	KorP	0	notime	2	2	0	alexzeynikov	1	0
175313	alexzeynikov	6091055	amgorb	0	 3 апреля 2013 в 17:46	2	2	0	alexzeynikov	1	3
175313	alexzeynikov	6091191	esc	6091055	 3 апреля 2013 в 18:16	0	0	0	amgorb	2	0
175313	alexzeynikov	6091201	alexzeynikov	6091055	 3 апреля 2013 в 18:19	0	0	0	amgorb	2	0
175313	alexzeynikov	6092041	track	6091055	 3 апреля 2013 в 21:31	0	0	0	amgorb	2	0
175313	alexzeynikov	6091871	amarao	0	 3 апреля 2013 в 20:49	0	0	0	alexzeynikov	1	1
175313	alexzeynikov	6095695	evans2094	6091871	 4 апреля 2013 в 16:13	0	0	0	amarao	2	1
175313	alexzeynikov	6096365	amarao	6095695	 4 апреля 2013 в 17:52	0	0	0	evans2094	3	1
175313	alexzeynikov	6096637	alexzeynikov	6096365	 4 апреля 2013 в 18:45	0	0	0	amarao	4	0
175313	alexzeynikov	6091975	hexapoids	0	 3 апреля 2013 в 21:16	0	0	0	alexzeynikov	1	0
175917	yurkennis	6114653	Suvitruf	0	 9 апреля 2013 в 13:39	1	1	0	yurkennis	1	1
175917	yurkennis	6115863	solariq	6114653	 9 апреля 2013 в 17:19	0	0	0	Suvitruf	2	0
175917	yurkennis	6115823	solariq	0	 9 апреля 2013 в 17:12	2	2	0	yurkennis	1	0
176881	malexejev	6143311	SONce	0	16 апреля 2013 в 16:53	4	4	0	malexejev	1	1
176881	malexejev	6143529	malexejev	6143311	16 апреля 2013 в 17:42	3	3	0	SONce	2	0
177433	las68	6162277	noauthor	0	notime	noscore	noscore	noscore	las68	1	2
177433	las68	6162883	Valery35	6162277	22 апреля 2013 в 14:31	9	8	1	noauthor	2	0
177433	las68	6164983	ComodoHacker	6162277	23 апреля 2013 в 00:41	0	0	0	noauthor	2	1
177433	las68	6165179	Stalker_RED	6164983	23 апреля 2013 в 02:11	1	1	0	ComodoHacker	3	0
177433	las68	6162341	Bick	0	22 апреля 2013 в 12:33	24	19	5	las68	1	2
177433	las68	6162407	las68	6162341	22 апреля 2013 в 12:50	12	11	1	Bick	2	2
177433	las68	6162705	rafuck	6162407	22 апреля 2013 в 13:51	10	9	1	las68	3	0
177433	las68	6174981	Pure_BY	6162407	notime	0	0	0	las68	3	2
177433	las68	6175043	Pure_BY	6174981	24 апреля 2013 в 23:25	0	0	0	Pure_BY	4	0
177433	las68	6175943	las68	6174981	notime	1	1	0	Pure_BY	4	1
177433	las68	6179815	Pure_BY	6175943	26 апреля 2013 в 00:44	0	0	0	las68	5	1
177433	las68	6181555	las68	6179815	notime	0	0	0	Pure_BY	6	1
177433	las68	6184003	Pure_BY	6181555	notime	0	0	0	las68	7	1
177433	las68	6184187	Pure_BY	6184003	notime	0	0	0	Pure_BY	8	0
177433	las68	6162799	Nordvind	6162341	22 апреля 2013 в 14:11	12	8	4	Bick	2	2
177433	las68	6162951	traaance	6162799	22 апреля 2013 в 14:42	5	3	2	Nordvind	3	3
177433	las68	6163065	cepera_ang	6162951	22 апреля 2013 в 15:14	16	16	0	traaance	4	1
177433	las68	6165171	vadimzz	6163065	23 апреля 2013 в 02:07	0	0	0	cepera_ang	5	0
177433	las68	6163173	las68	6162951	notime	2	1	1	traaance	4	0
177433	las68	6163185	Nordvind	6162951	22 апреля 2013 в 15:39	1	1	0	traaance	4	0
177433	las68	6163179	las68	6162799	22 апреля 2013 в 15:38	2	2	0	Nordvind	3	2
177433	las68	6163893	catbegemot	6163179	22 апреля 2013 в 18:31	0	0	0	las68	4	1
177433	las68	6163909	las68	6163893	22 апреля 2013 в 18:35	0	0	0	catbegemot	5	1
177433	las68	6163911	catbegemot	6163909	22 апреля 2013 в 18:37	0	0	0	las68	6	0
177433	las68	6165123	shamann	6163179	23 апреля 2013 в 01:48	0	0	0	las68	4	0
177433	las68	6162359	ks_ks	0	22 апреля 2013 в 12:39	1	1	0	las68	1	0
177433	las68	6162571	kuskus	0	22 апреля 2013 в 13:23	18	18	0	las68	1	1
177433	las68	6163241	SeVit	6162571	22 апреля 2013 в 15:52	5	4	1	kuskus	2	0
177433	las68	6162621	xaoc80	0	22 апреля 2013 в 13:34	8	8	0	las68	1	1
177433	las68	6163597	aprel_co	6162621	22 апреля 2013 в 17:19	6	6	0	xaoc80	2	2
177433	las68	6163743	las68	6163597	22 апреля 2013 в 17:49	3	3	0	aprel_co	3	0
177433	las68	6163823	xaoc80	6163597	22 апреля 2013 в 18:12	3	3	0	aprel_co	3	0
177433	las68	6162647	SeVit	0	22 апреля 2013 в 13:39	46	32	14	las68	1	2
177433	las68	6162975	SeVit	6162647	22 апреля 2013 в 14:48	19	10	9	SeVit	2	1
177433	las68	6163025	flag_of_labour	6162975	22 апреля 2013 в 15:03	10	7	3	SeVit	3	1
177433	las68	6163217	aleks_raiden	6163025	22 апреля 2013 в 15:45	2	0	2	flag_of_labour	4	1
177433	las68	6163305	Simplevolk	6163217	22 апреля 2013 в 16:07	4	4	0	aleks_raiden	5	2
177433	las68	6163315	aleks_raiden	6163305	22 апреля 2013 в 16:09	4	2	2	Simplevolk	6	2
177433	las68	6163389	Simplevolk	6163315	22 апреля 2013 в 16:25	5	5	0	aleks_raiden	7	2
177433	las68	6163413	aleks_raiden	6163389	22 апреля 2013 в 16:32	4	3	1	Simplevolk	8	1
177433	las68	6165263	dvs	6163413	23 апреля 2013 в 04:05	0	0	0	aleks_raiden	9	0
177433	las68	6164001	catbegemot	6163389	22 апреля 2013 в 18:57	0	0	0	Simplevolk	8	0
177433	las68	6164311	hombre	6163315	22 апреля 2013 в 20:40	0	0	0	aleks_raiden	7	0
177433	las68	6163501	Seter17	6163305	22 апреля 2013 в 16:53	1	1	0	Simplevolk	6	0
177433	las68	6163571	Zigmar	6162647	22 апреля 2013 в 17:14	8	6	2	SeVit	2	1
177433	las68	6164173	SeVit	6163571	22 апреля 2013 в 19:42	4	3	1	Zigmar	3	1
177433	las68	6177817	Zigmar	6164173	25 апреля 2013 в 16:04	0	0	0	SeVit	4	1
177433	las68	6178313	SeVit	6177817	25 апреля 2013 в 18:21	0	0	0	Zigmar	5	1
177433	las68	6178363	Zigmar	6178313	25 апреля 2013 в 18:34	0	0	0	SeVit	6	1
177433	las68	6178611	SeVit	6178363	25 апреля 2013 в 19:30	2	1	1	Zigmar	7	1
177433	las68	6178789	Zigmar	6178611	25 апреля 2013 в 20:05	1	0	1	SeVit	8	0
177433	las68	6163197	click0	0	22 апреля 2013 в 15:42	0	0	0	las68	1	1
177433	las68	6164657	den_ru	6163197	22 апреля 2013 в 22:34	0	0	0	click0	2	0
177433	las68	6163301	las68	0	22 апреля 2013 в 16:06	29	29	0	las68	1	1
177433	las68	6163921	catbegemot	6163301	22 апреля 2013 в 18:40	2	2	0	las68	2	0
177433	las68	6163907	donjenya	0	22 апреля 2013 в 18:35	0	0	0	las68	1	1
177433	las68	6163929	las68	6163907	22 апреля 2013 в 18:41	0	0	0	donjenya	2	0
177433	las68	6164683	achekalin	0	22 апреля 2013 в 22:44	1	1	0	las68	1	0
177433	las68	6164959	KOLANICH	0	notime	0	0	0	las68	1	1
177433	las68	6165317	fatal	6164959	23 апреля 2013 в 06:32	0	0	0	KOLANICH	2	0
177433	las68	6166393	chelovekdimka	0	23 апреля 2013 в 12:37	0	0	0	las68	1	0
177433	las68	6166645	TeiSinTai	0	23 апреля 2013 в 13:20	0	0	0	las68	1	0
177433	las68	6197287	lookingfo	0	 1 мая 2013 в 21:51	0	0	0	las68	1	0
178059	Maslukhin	6181663	leggiermente	0	26 апреля 2013 в 13:53	3	3	0	Maslukhin	1	4
178059	Maslukhin	6181689	Maslukhin	6181663	notime	0	0	0	leggiermente	2	0
178059	Maslukhin	6181811	valiorik	6181663	notime	3	3	0	leggiermente	2	0
178059	Maslukhin	6181995	ruikarikun	6181663	26 апреля 2013 в 14:44	0	0	0	leggiermente	2	0
178059	Maslukhin	6182275	Maslukhin	6181663	26 апреля 2013 в 15:51	0	0	0	leggiermente	2	0
178059	Maslukhin	6181675	ENargit	0	26 апреля 2013 в 13:54	2	2	0	Maslukhin	1	1
178059	Maslukhin	6182253	Maslukhin	6181675	26 апреля 2013 в 15:47	0	0	0	ENargit	2	0
178059	Maslukhin	6181847	NoorBall	0	26 апреля 2013 в 14:22	0	0	0	Maslukhin	1	1
178059	Maslukhin	6182255	Maslukhin	6181847	26 апреля 2013 в 15:48	0	0	0	NoorBall	2	0
178059	Maslukhin	6182495	ganqqwerty	0	26 апреля 2013 в 16:40	0	0	0	Maslukhin	1	0
178059	Maslukhin	6183927	slpdmn	0	26 апреля 2013 в 23:51	3	2	1	Maslukhin	1	0
178059	Maslukhin	6185035	LuciferOverLondon	0	27 апреля 2013 в 15:22	1	1	0	Maslukhin	1	0
179671	alexzeynikov	6236319	hail3b	0	14 мая 2013 в 16:29	0	0	0	alexzeynikov	1	1
179671	alexzeynikov	6236663	alexzeynikov	6236319	14 мая 2013 в 17:20	1	1	0	hail3b	2	0
179671	alexzeynikov	6236593	KorP	0	14 мая 2013 в 17:07	0	0	0	alexzeynikov	1	1
179671	alexzeynikov	6236665	alexzeynikov	6236593	14 мая 2013 в 17:22	1	1	0	KorP	2	1
179671	alexzeynikov	6236675	KorP	6236665	14 мая 2013 в 17:24	0	0	0	alexzeynikov	3	1
179671	alexzeynikov	6236695	alexzeynikov	6236675	14 мая 2013 в 17:27	1	1	0	KorP	4	1
179671	alexzeynikov	6236709	KorP	6236695	14 мая 2013 в 17:29	0	0	0	alexzeynikov	5	1
179671	alexzeynikov	6236855	alexzeynikov	6236709	14 мая 2013 в 17:57	1	1	0	KorP	6	0
179671	alexzeynikov	6236851	alexzeynikov	0	14 мая 2013 в 17:57	0	0	0	alexzeynikov	1	0
179671	alexzeynikov	6237035	Aecktann	0	14 мая 2013 в 18:46	0	0	0	alexzeynikov	1	0
179823	ilaskov	6244775	beho1der	0	16 мая 2013 в 09:50	7	7	0	ilaskov	1	1
179823	ilaskov	6244909	DLag	6244775	16 мая 2013 в 10:38	1	1	0	beho1der	2	1
179823	ilaskov	6244961	ilaskov	6244909	16 мая 2013 в 10:50	0	0	0	DLag	3	1
179823	ilaskov	7658271	icCE	6244961	 4 июня 2014 в 19:52	1	1	0	ilaskov	4	0
179823	ilaskov	6244969	ToSHiC	0	16 мая 2013 в 10:53	0	0	0	ilaskov	1	1
179823	ilaskov	6245037	milleroff	6244969	16 мая 2013 в 11:06	1	1	0	ToSHiC	2	2
179823	ilaskov	6245207	ToSHiC	6245037	16 мая 2013 в 11:38	0	0	0	milleroff	3	1
179823	ilaskov	6245313	ilaskov	6245207	16 мая 2013 в 11:54	0	0	0	ToSHiC	4	0
179823	ilaskov	7151750	Kastrulya	6245037	28 декабря 2013 в 21:37	0	0	0	milleroff	3	0
179823	ilaskov	6244983	UUSER	0	16 мая 2013 в 10:56	3	3	0	ilaskov	1	1
179823	ilaskov	6245181	merlin-vrn	6244983	16 мая 2013 в 11:34	3	2	1	UUSER	2	1
179823	ilaskov	6245279	ilaskov	6245181	16 мая 2013 в 11:49	0	0	0	merlin-vrn	3	1
179823	ilaskov	6246517	merlin-vrn	6245279	16 мая 2013 в 14:50	2	2	0	ilaskov	4	1
179823	ilaskov	6246785	WellWisher	6246517	16 мая 2013 в 15:41	0	0	0	merlin-vrn	5	1
179823	ilaskov	6247471	ilaskov	6246785	notime	0	0	0	WellWisher	6	1
179823	ilaskov	6250013	ULP	6247471	17 мая 2013 в 10:00	1	1	0	ilaskov	7	1
179823	ilaskov	6250255	ilaskov	6250013	notime	0	0	0	ULP	8	1
179823	ilaskov	6250359	ULP	6250255	17 мая 2013 в 11:12	0	0	0	ilaskov	9	2
179823	ilaskov	6250481	ilaskov	6250359	notime	0	0	0	ULP	10	0
179823	ilaskov	6250563	icCE	6250359	17 мая 2013 в 11:47	0	0	0	ULP	10	0
179823	ilaskov	6245255	ULP	0	16 мая 2013 в 11:47	3	3	0	ilaskov	1	4
179823	ilaskov	6245317	vavy	6245255	16 мая 2013 в 11:55	0	0	0	ULP	2	0
179823	ilaskov	6245455	ToSHiC	6245255	16 мая 2013 в 12:11	0	0	0	ULP	2	2
179823	ilaskov	6246325	ilaskov	6245455	16 мая 2013 в 14:18	0	0	0	ToSHiC	3	0
179823	ilaskov	6249871	polyakstar	6245455	17 мая 2013 в 09:12	0	0	0	ToSHiC	3	2
179823	ilaskov	6249911	merlin-vrn	6249871	17 мая 2013 в 09:28	0	0	0	polyakstar	4	2
179823	ilaskov	6250035	icCE	6249911	17 мая 2013 в 10:06	0	0	0	merlin-vrn	5	0
179823	ilaskov	6251609	polyakstar	6249911	17 мая 2013 в 15:34	0	0	0	merlin-vrn	5	2
179823	ilaskov	6251667	datacompboy	6251609	17 мая 2013 в 15:44	0	0	0	polyakstar	6	0
179823	ilaskov	6251699	ilaskov	6251609	notime	0	0	0	polyakstar	6	0
179823	ilaskov	6250377	ilaskov	6249871	17 мая 2013 в 11:16	0	0	0	polyakstar	4	1
179823	ilaskov	6252027	merlin-vrn	6250377	17 мая 2013 в 16:46	0	0	0	ilaskov	5	1
179823	ilaskov	6253325	ilaskov	6252027	17 мая 2013 в 23:01	0	0	0	merlin-vrn	6	1
179823	ilaskov	6254137	merlin-vrn	6253325	18 мая 2013 в 08:08	0	0	0	ilaskov	7	1
179823	ilaskov	6254269	ilaskov	6254137	notime	0	0	0	merlin-vrn	8	1
179823	ilaskov	6254869	merlin-vrn	6254269	18 мая 2013 в 14:41	0	0	0	ilaskov	9	1
179823	ilaskov	6254887	ilaskov	6254869	18 мая 2013 в 14:48	0	0	0	merlin-vrn	10	0
179823	ilaskov	6246961	sn00p	6245255	notime	0	0	0	ULP	2	0
179823	ilaskov	6249741	icCE	6245255	17 мая 2013 в 08:11	0	0	0	ULP	2	1
179823	ilaskov	6250037	ULP	6249741	17 мая 2013 в 10:07	0	0	0	icCE	3	2
179823	ilaskov	6250075	icCE	6250037	17 мая 2013 в 10:16	0	0	0	ULP	4	0
179823	ilaskov	6250341	ilaskov	6250037	17 мая 2013 в 11:09	0	0	0	ULP	4	0
179823	ilaskov	6245261	WellWisher	0	16 мая 2013 в 11:48	0	0	0	ilaskov	1	1
179823	ilaskov	6247899	ilaskov	6245261	notime	0	0	0	WellWisher	2	0
179823	ilaskov	6245303	vavy	0	16 мая 2013 в 11:53	0	0	0	ilaskov	1	1
179823	ilaskov	6245361	ilaskov	6245303	16 мая 2013 в 12:01	0	0	0	vavy	2	0
179823	ilaskov	6246891	sn00p	0	16 мая 2013 в 16:01	2	2	0	ilaskov	1	2
179823	ilaskov	6246923	sn00p	6246891	16 мая 2013 в 16:03	0	0	0	sn00p	2	0
179823	ilaskov	6247221	ilaskov	6246891	notime	0	0	0	sn00p	2	0
179823	ilaskov	6247609	datacompboy	0	16 мая 2013 в 17:53	0	0	0	ilaskov	1	0
179823	ilaskov	6248079	alrond	0	16 мая 2013 в 19:28	0	0	0	ilaskov	1	1
179823	ilaskov	6249089	slimlv	6248079	16 мая 2013 в 23:54	0	0	0	alrond	2	1
179823	ilaskov	6249215	alrond	6249089	17 мая 2013 в 00:19	0	0	0	slimlv	3	1
179823	ilaskov	6249399	slimlv	6249215	17 мая 2013 в 01:07	0	0	0	alrond	4	1
179823	ilaskov	6251171	alrond	6249399	17 мая 2013 в 13:44	0	0	0	slimlv	5	1
179823	ilaskov	6251353	ilaskov	6251171	17 мая 2013 в 14:22	0	0	0	alrond	6	1
179823	ilaskov	6251501	alrond	6251353	17 мая 2013 в 15:02	0	0	0	ilaskov	7	1
179823	ilaskov	6251535	ilaskov	6251501	17 мая 2013 в 15:12	0	0	0	alrond	8	0
179823	ilaskov	6248575	amarao	0	16 мая 2013 в 21:45	1	1	0	ilaskov	1	2
179823	ilaskov	6248607	ilaskov	6248575	16 мая 2013 в 21:58	0	0	0	amarao	2	1
179823	ilaskov	6252149	amarao	6248607	notime	0	0	0	ilaskov	3	1
179823	ilaskov	6253247	ilaskov	6252149	notime	0	0	0	amarao	4	0
179823	ilaskov	6254205	sn00p	6248575	notime	0	0	0	amarao	2	0
179823	ilaskov	6248763	divanikus	0	16 мая 2013 в 22:57	0	0	0	ilaskov	1	1
179823	ilaskov	6249069	ilaskov	6248763	notime	0	0	0	divanikus	2	1
179823	ilaskov	6252053	merlin-vrn	6249069	notime	0	0	0	ilaskov	3	1
179823	ilaskov	6252217	ilaskov	6252053	notime	0	0	0	merlin-vrn	4	1
179823	ilaskov	6252395	divanikus	6252217	17 мая 2013 в 18:20	1	1	0	ilaskov	5	1
179823	ilaskov	6252521	ilaskov	6252395	17 мая 2013 в 19:02	0	0	0	divanikus	6	1
179823	ilaskov	6252603	divanikus	6252521	17 мая 2013 в 19:22	1	1	0	ilaskov	7	1
179823	ilaskov	6253239	ilaskov	6252603	17 мая 2013 в 22:44	0	0	0	divanikus	8	1
179823	ilaskov	6253443	divanikus	6253239	17 мая 2013 в 23:36	0	0	0	ilaskov	9	1
179823	ilaskov	6253507	ilaskov	6253443	notime	0	0	0	divanikus	10	1
179823	ilaskov	6253605	divanikus	6253507	18 мая 2013 в 00:20	0	0	0	ilaskov	11	1
179823	ilaskov	6253713	ToSHiC	6253605	18 мая 2013 в 00:52	1	1	0	divanikus	12	2
179823	ilaskov	6254203	datacompboy	6253713	18 мая 2013 в 09:50	1	1	0	ToSHiC	13	1
179823	ilaskov	6254241	sn00p	6254203	18 мая 2013 в 10:15	0	0	0	datacompboy	14	0
179823	ilaskov	6254227	divanikus	6253713	18 мая 2013 в 10:04	0	0	0	ToSHiC	13	1
179823	ilaskov	6254247	sn00p	6254227	18 мая 2013 в 10:21	0	0	0	divanikus	14	2
179823	ilaskov	6254277	datacompboy	6254247	18 мая 2013 в 10:44	0	0	0	sn00p	15	0
179823	ilaskov	6255011	divanikus	6254247	18 мая 2013 в 15:35	0	0	0	sn00p	15	1
179823	ilaskov	6255039	sn00p	6255011	notime	0	0	0	divanikus	16	1
179823	ilaskov	6255253	divanikus	6255039	notime	0	0	0	sn00p	17	1
179823	ilaskov	6255735	sn00p	6255253	18 мая 2013 в 20:33	0	0	0	divanikus	18	1
179823	ilaskov	6256045	divanikus	6255735	18 мая 2013 в 22:46	0	0	0	sn00p	19	0
179823	ilaskov	6249023	slimlv	0	16 мая 2013 в 23:46	0	0	0	ilaskov	1	1
179823	ilaskov	6249137	ilaskov	6249023	notime	0	0	0	slimlv	2	1
179823	ilaskov	6249435	slimlv	6249137	17 мая 2013 в 01:21	0	0	0	ilaskov	3	1
179823	ilaskov	6250199	ilaskov	6249435	17 мая 2013 в 10:41	0	0	0	slimlv	4	1
179823	ilaskov	6250879	slimlv	6250199	17 мая 2013 в 12:32	0	0	0	ilaskov	5	1
179823	ilaskov	6251475	ilaskov	6250879	17 мая 2013 в 14:55	0	0	0	slimlv	6	0
179823	ilaskov	6250025	2ANikulin	0	17 мая 2013 в 10:03	0	0	0	ilaskov	1	2
179823	ilaskov	6250081	icCE	6250025	17 мая 2013 в 10:17	0	0	0	2ANikulin	2	0
179823	ilaskov	6254265	sn00p	6250025	notime	0	0	0	2ANikulin	2	1
179823	ilaskov	6254299	2ANikulin	6254265	18 мая 2013 в 10:55	0	0	0	sn00p	3	1
179823	ilaskov	6254315	sn00p	6254299	18 мая 2013 в 11:05	0	0	0	2ANikulin	4	0
179823	ilaskov	7448603	v2t	0	notime	0	0	0	ilaskov	1	1
179823	ilaskov	7535603	ilaskov	7448603	26 апреля 2014 в 17:52	0	0	0	v2t	2	0
179823	ilaskov	7535629	ColorPrint	0	26 апреля 2014 в 18:18	0	0	0	ilaskov	1	1
179823	ilaskov	7551313	ilaskov	7535629	notime	0	0	0	ColorPrint	2	0
179823	ilaskov	7861101	Zelgadis	0	notime	0	0	0	ilaskov	1	1
179823	ilaskov	7884617	Dimonyga	7861101	notime	0	0	0	Zelgadis	2	1
179823	ilaskov	7884627	Zelgadis	7884617	20 августа 2014 в 01:14	0	0	0	Dimonyga	3	1
179823	ilaskov	7884893	Dimonyga	7884627	20 августа 2014 в 04:25	0	0	0	Zelgadis	4	1
179823	ilaskov	7884899	Zelgadis	7884893	20 августа 2014 в 04:32	0	0	0	Dimonyga	5	1
179823	ilaskov	7884907	Dimonyga	7884899	20 августа 2014 в 04:45	0	0	0	Zelgadis	6	1
179823	ilaskov	7884935	Zelgadis	7884907	20 августа 2014 в 05:35	0	0	0	Dimonyga	7	1
179823	ilaskov	7890687	Dimonyga	7884935	21 августа 2014 в 12:44	0	0	0	Zelgadis	8	0
180415	ilaskov	6269307	fullsize	0	22 мая 2013 в 13:36	10	9	1	ilaskov	1	0
180415	ilaskov	6269379	DimaSmirnov	0	22 мая 2013 в 13:51	0	0	0	ilaskov	1	1
180415	ilaskov	6269449	sn00p	6269379	notime	1	1	0	DimaSmirnov	2	1
180415	ilaskov	6269489	sn00p	6269449	22 мая 2013 в 14:12	0	0	0	sn00p	3	1
180415	ilaskov	6270455	DimaSmirnov	6269489	22 мая 2013 в 18:38	2	1	1	sn00p	4	1
180415	ilaskov	6270499	ilaskov	6270455	notime	0	0	0	DimaSmirnov	5	0
180415	ilaskov	6269737	bolk	0	22 мая 2013 в 15:04	1	1	0	ilaskov	1	1
180415	ilaskov	6269949	sn00p	6269737	22 мая 2013 в 15:58	0	0	0	bolk	2	2
180415	ilaskov	6270013	bolk	6269949	22 мая 2013 в 16:14	1	1	0	sn00p	3	0
180415	ilaskov	6270957	VBart	6269949	22 мая 2013 в 22:00	0	0	0	sn00p	3	1
180415	ilaskov	6270967	VBart	6270957	22 мая 2013 в 22:05	0	0	0	VBart	4	0
180415	ilaskov	6270447	xiWera	0	22 мая 2013 в 18:33	0	0	0	ilaskov	1	2
180415	ilaskov	6270557	sn00p	6270447	22 мая 2013 в 19:20	0	0	0	xiWera	2	1
180415	ilaskov	6271267	slimlv	6270557	23 мая 2013 в 01:01	0	0	0	sn00p	3	1
180415	ilaskov	6271607	sn00p	6271267	23 мая 2013 в 07:30	0	0	0	slimlv	4	2
180415	ilaskov	6271621	sn00p	6271607	notime	0	0	0	sn00p	5	0
180415	ilaskov	6272841	slimlv	6271607	23 мая 2013 в 13:40	0	0	0	sn00p	5	0
180415	ilaskov	6270583	DimaSmirnov	6270447	22 мая 2013 в 19:33	3	3	0	xiWera	2	0
180415	ilaskov	6280523	slimlv	0	24 мая 2013 в 23:27	0	0	0	ilaskov	1	1
180415	ilaskov	6280853	sn00p	6280523	25 мая 2013 в 01:46	0	0	0	slimlv	2	1
180415	ilaskov	6281815	ilaskov	6280853	notime	0	0	0	sn00p	3	0
180415	ilaskov	6281509	DimaSmirnov	0	25 мая 2013 в 11:24	0	0	0	ilaskov	1	2
180415	ilaskov	6281717	sn00p	6281509	25 мая 2013 в 12:50	0	0	0	DimaSmirnov	2	1
180415	ilaskov	6281991	DimaSmirnov	6281717	notime	0	0	0	sn00p	3	1
180415	ilaskov	6282713	ilaskov	6281991	25 мая 2013 в 19:39	0	0	0	DimaSmirnov	4	0
180415	ilaskov	6281945	ilaskov	6281509	25 мая 2013 в 14:09	0	0	0	DimaSmirnov	2	0
181318	Fujitsu_Admin	6300622	bimcom	0	notime	0	0	0	Fujitsu_Admin	1	1
181318	Fujitsu_Admin	6301102	ufolog	6300622	29 мая 2013 в 13:40	0	0	0	bimcom	2	0
181318	Fujitsu_Admin	6300624	sluge	0	29 мая 2013 в 12:14	0	0	0	Fujitsu_Admin	1	2
181318	Fujitsu_Admin	6301804	ShurupAY	6300624	29 мая 2013 в 15:35	0	0	0	sluge	2	0
181318	Fujitsu_Admin	6325962	opium	6300624	 4 июня 2013 в 17:53	0	0	0	sluge	2	0
181318	Fujitsu_Admin	6303634	strib	0	29 мая 2013 в 20:33	0	0	0	Fujitsu_Admin	1	1
